sensor_id,ts,voltage,voltage_1h_avg,n_in_window
1,2004-02-29 21:09:50.882698,2.67532,2.6713,80
1,2004-02-29 21:10:20.623343,2.67532,2.6713,81
1,2004-02-29 21:10:50.991684,2.67532,2.6714,82
1,2004-02-29 21:12:23.814105,2.67532,2.6713,80
1,2004-02-29 21:12:58.822457,2.67532,2.6713,80
1,2004-02-29 21:14:29.749011,2.67532,2.6713,81
1,2004-02-29 21:15:03.866741,2.66332,2.6712,81
1,2004-02-29 21:15:26.047491,2.67532,2.6712,82
1,2004-02-29 21:15:53.933261,2.67532,2.6712,82
1,2004-02-29 21:16:20.132135,2.67532,2.6713,83
1,2004-02-29 21:16:50.385358,2.66332,2.6711,83
1,2004-02-29 21:17:27.575818,2.67532,2.6711,82
1,2004-02-29 21:17:50.270248,2.67532,2.6711,83
1,2004-02-29 21:20:26.757889,2.67532,2.6713,81
1,2004-02-29 21:20:56.680709,2.67532,2.6714,82
1,2004-02-29 21:21:20.134520,2.67532,2.6714,82
1,2004-02-29 21:21:57.191850,2.67532,2.6713,81
1,2004-02-29 21:22:27.603012,2.67532,2.6714,82
1,2004-02-29 21:23:00.137460,2.66332,2.6713,81
1,2004-02-29 21:23:28.745949,2.67532,2.6713,81
1,2004-02-29 21:23:51.121768,2.66332,2.6712,82
1,2004-02-29 21:24:25.807937,2.67532,2.6714,82
1,2004-02-29 21:24:58.217070,2.66332,2.6712,82
1,2004-02-29 21:25:53.857898,2.67532,2.6714,82
1,2004-02-29 21:26:27.810187,2.67532,2.6715,82
1,2004-02-29 21:30:20.157689,2.67532,2.6715,78
1,2004-02-29 21:30:50.228328,2.66332,2.6713,78
1,2004-02-29 21:31:55.801360,2.66332,2.6714,76
1,2004-02-29 21:32:24.177706,2.67532,2.6714,77
1,2004-02-29 21:33:22.856916,2.67532,2.6716,75
1,2004-02-29 21:34:21.078937,2.66332,2.6718,74
1,2004-02-29 21:36:57.471620,2.66332,2.6719,73
1,2004-02-29 21:37:57.777093,2.67532,2.6718,71
1,2004-02-29 21:38:52.035543,2.67532,2.6718,71
1,2004-02-29 21:39:23.810001,2.67532,2.6718,72
1,2004-02-29 21:40:25.642385,2.65143,2.6715,72
1,2004-02-29 21:41:21.003378,2.67532,2.6715,73
1,2004-02-29 21:41:51.281719,2.67532,2.6715,73
1,2004-02-29 21:42:24.848073,2.66332,2.6714,74
1,2004-02-29 21:42:55.807259,2.66332,2.6713,74
1,2004-02-29 21:43:55.465908,2.67532,2.6713,75
1,2004-02-29 21:44:22.438812,2.67532,2.6715,75
1,2004-02-29 21:44:59.082471,2.67532,2.6716,75
1,2004-02-29 21:45:50.927208,2.67532,2.6718,75
1,2004-02-29 21:46:58.176143,2.66332,2.6718,74
1,2004-02-29 21:47:21.314173,2.67532,2.6718,74
1,2004-02-29 21:47:53.179521,2.67532,2.6718,75
1,2004-02-29 21:50:20.984516,2.67532,2.6718,75
1,2004-02-29 21:50:57.986517,2.66332,2.6718,75
1,2004-02-29 21:51:33.025741,2.67532,2.6718,75
1,2004-02-29 21:53:27.938112,2.67532,2.6719,73
1,2004-02-29 21:53:53.988305,2.67532,2.6719,73
1,2004-02-29 21:54:27.972725,2.67532,2.6719,73
1,2004-02-29 21:54:54.748444,2.67532,2.6719,73
1,2004-02-29 21:55:21.542006,2.67532,2.6719,73
1,2004-02-29 21:55:51.148086,2.66332,2.6718,74
1,2004-02-29 21:56:59.118063,2.66332,2.6717,72
1,2004-02-29 21:57:53.010591,2.66332,2.6715,73
1,2004-02-29 21:58:30.575814,2.65143,2.6712,73
1,2004-02-29 21:58:53.232410,2.67532,2.6713,74
1,2004-02-29 21:59:24.303629,2.66332,2.6712,73
1,2004-02-29 22:00:27.123432,2.67532,2.6713,72
1,2004-02-29 22:00:54.864898,2.66332,2.6712,73
1,2004-02-29 22:01:24.064561,2.67532,2.6713,74
1,2004-02-29 22:01:50.245491,2.66332,2.6712,75
1,2004-02-29 22:02:24.253811,2.66332,2.6711,76
1,2004-02-29 22:02:56.874930,2.66332,2.6709,76
1,2004-02-29 22:03:32.646141,2.66332,2.6707,75
1,2004-02-29 22:03:59.691475,2.67532,2.6707,76
1,2004-02-29 22:04:27.788025,2.66332,2.6706,77
1,2004-02-29 22:04:54.071697,2.66332,2.6706,78
1,2004-02-29 22:05:22.043065,2.67532,2.6707,78
1,2004-02-29 22:06:25.144593,2.66332,2.6705,77
1,2004-02-29 22:07:31.058211,2.67532,2.6706,77
1,2004-02-29 22:08:00.271560,2.66332,2.6706,78
1,2004-02-29 22:08:25.860181,2.66332,2.6704,78
1,2004-02-29 22:08:56.315836,2.66332,2.6703,79
1,2004-02-29 22:09:26.978253,2.67532,2.6704,78
1,2004-02-29 22:09:50.283723,2.67532,2.6705,79
1,2004-02-29 22:11:02.186475,2.66332,2.6702,77
1,2004-02-29 22:11:28.882426,2.66332,2.6701,78
1,2004-02-29 22:11:50.376247,2.66332,2.67,79
1,2004-02-29 22:12:24.956346,2.66332,2.6699,79
1,2004-02-29 22:13:00.815748,2.66332,2.6697,79
1,2004-02-29 22:13:26.966502,2.67532,2.6698,80
1,2004-02-29 22:13:58.111863,2.65143,2.6695,81
1,2004-02-29 22:15:22.140391,2.67532,2.6696,80
1,2004-02-29 22:15:53.131462,2.67532,2.6696,80
1,2004-02-29 22:16:55.999298,2.67532,2.6696,78
1,2004-02-29 22:17:22.994533,2.67532,2.6697,79
1,2004-02-29 22:17:54.041436,2.66332,2.6695,78
1,2004-02-29 22:18:22.948545,2.66332,2.6694,79
1,2004-02-29 22:18:51.449398,2.66332,2.6693,80
1,2004-02-29 22:19:28.048799,2.67532,2.6694,81
1,2004-02-29 22:20:00.383989,2.66332,2.6693,82
1,2004-02-29 22:23:20.870030,2.67532,2.6691,77
1,2004-02-29 22:26:31.837000,2.67532,2.669,72
1,2004-02-29 22:26:56.076923,2.66332,2.6689,73
1,2004-02-29 22:29:01.558411,2.67532,2.669,74
1,2004-02-29 22:29:50.500352,2.65143,2.6688,75
1,2004-02-29 22:31:57.104609,2.66332,2.6688,73
1,2004-02-29 22:32:57.221860,2.66332,2.6686,73
1,2004-02-29 22:33:59.042696,2.67532,2.6686,73
1,2004-02-29 22:34:26.489505,2.67532,2.6688,73
1,2004-02-29 22:35:00.057886,2.66332,2.6687,74
1,2004-02-29 22:35:26.161557,2.67532,2.6688,75
1,2004-02-29 22:36:21.155142,2.67532,2.6689,76
1,2004-02-29 22:36:52.858903,2.66332,2.6688,77
1,2004-02-29 22:38:25.087656,2.66332,2.6687,76
1,2004-02-29 22:38:56.922885,2.66332,2.6685,76
1,2004-02-29 22:39:28.945755,2.67532,2.6685,76
1,2004-02-29 22:39:53.140662,2.66332,2.6685,77
1,2004-02-29 22:40:52.262685,2.67532,2.6688,77
1,2004-02-29 22:41:22.188177,2.67532,2.6688,77
1,2004-02-29 22:41:50.231767,2.65143,2.6686,78
1,2004-02-29 22:42:27.088780,2.67532,2.6686,77
1,2004-02-29 22:42:50.477528,2.67532,2.6687,78
1,2004-02-29 22:43:58.073705,2.67532,2.6688,77
1,2004-02-29 22:44:28.402422,2.66332,2.6686,77
1,2004-02-29 22:44:52.191010,2.66332,2.6686,78
1,2004-02-29 22:45:27.892776,2.67532,2.6686,78
1,2004-02-29 22:45:51.488916,2.66332,2.6684,78
1,2004-02-29 22:46:25.284063,2.66332,2.6683,79
1,2004-02-29 22:46:57.965142,2.67532,2.6684,80
1,2004-02-29 22:47:28.967724,2.67532,2.6685,79
1,2004-02-29 22:47:51.899762,2.66332,2.6684,80
1,2004-02-29 22:48:51.051559,2.66332,2.6683,80
1,2004-02-29 22:49:50.255390,2.67532,2.6684,81
1,2004-02-29 22:50:28.535140,2.66332,2.6682,81
1,2004-02-29 22:50:55.037798,2.67532,2.6683,82
1,2004-02-29 22:52:03.007579,2.66332,2.6682,81
1,2004-02-29 22:52:26.470654,2.65143,2.668,82
1,2004-02-29 22:52:52.329764,2.67532,2.6681,83
1,2004-02-29 22:53:30.538617,2.66332,2.668,83
1,2004-02-29 22:53:54.953732,2.67532,2.668,83
1,2004-02-29 22:56:21.070193,2.66332,2.6677,80
1,2004-02-29 22:56:57.535700,2.65143,2.6675,81
1,2004-02-29 22:57:27.551126,2.67532,2.6676,81
1,2004-02-29 22:57:51.062364,2.67532,2.6677,82
1,2004-02-29 22:58:23.229070,2.67532,2.6679,82
1,2004-02-29 22:59:22.082485,2.66332,2.6679,81
1,2004-02-29 22:59:53.301680,2.66332,2.6679,81
1,2004-02-29 23:00:52.181019,2.66332,2.6678,81
1,2004-02-29 23:01:20.310565,2.66332,2.6678,81
1,2004-02-29 23:01:52.185740,2.67532,2.6678,80
1,2004-02-29 23:02:21.103001,2.67532,2.6679,81
1,2004-02-29 23:03:00.004789,2.66332,2.668,80
1,2004-02-29 23:03:24.984661,2.66332,2.6679,81
1,2004-02-29 23:03:56.106371,2.66332,2.6679,81
1,2004-02-29 23:04:21.414141,2.66332,2.6678,81
1,2004-02-29 23:04:53.516863,2.65143,2.6676,81
1,2004-02-29 23:05:58.160029,2.66332,2.6675,80
1,2004-02-29 23:06:27.747007,2.66332,2.6675,80
1,2004-02-29 23:07:33.957436,2.66332,2.6674,80
1,2004-02-29 23:07:54.217665,2.66332,2.6673,81
1,2004-02-29 23:08:26.062591,2.66332,2.6674,80
1,2004-02-29 23:08:51.147202,2.66332,2.6673,81
1,2004-02-29 23:09:23.296921,2.67532,2.6675,81
1,2004-02-29 23:09:51.162983,2.66332,2.6672,80
1,2004-02-29 23:10:32.143633,2.66332,2.6672,81
1,2004-02-29 23:11:00.174467,2.66332,2.6671,82
1,2004-02-29 23:11:20.300169,2.66332,2.6671,82
1,2004-02-29 23:12:01.269410,2.66332,2.6672,81
1,2004-02-29 23:12:25.052464,2.67532,2.6673,81
1,2004-02-29 23:13:57.364964,2.67532,2.6674,80
1,2004-02-29 23:14:20.560197,2.66332,2.6675,80
1,2004-02-29 23:15:24.163491,2.67532,2.6675,80
1,2004-02-29 23:15:50.579488,2.66332,2.6675,81
1,2004-02-29 23:19:55.022757,2.66332,2.6672,75
1,2004-02-29 23:20:51.226688,2.65143,2.667,75
1,2004-02-29 23:21:24.181607,2.65143,2.6668,76
1,2004-02-29 23:21:57.487088,2.66332,2.6668,77
1,2004-02-29 23:23:25.079928,2.67532,2.6668,77
1,2004-02-29 23:24:21.563782,2.66332,2.6667,78
1,2004-02-29 23:24:56.253070,2.66332,2.6667,79
1,2004-02-29 23:25:54.457609,2.66332,2.6666,80
1,2004-02-29 23:26:23.256022,2.66332,2.6666,81
1,2004-02-29 23:28:52.239931,2.66332,2.6665,80
1,2004-02-29 23:29:27.062304,2.66332,2.6663,80
1,2004-02-29 23:29:55.284676,2.66332,2.6665,80
1,2004-02-29 23:30:53.285221,2.67532,2.6666,81
1,2004-02-29 23:31:24.426310,2.66332,2.6665,82
1,2004-02-29 23:31:54.337340,2.65143,2.6664,83
1,2004-02-29 23:32:23.511076,2.67532,2.6665,83
1,2004-02-29 23:32:56.209498,2.65143,2.6663,84
1,2004-02-29 23:34:56.427758,2.66332,2.6661,82
1,2004-02-29 23:35:22.314488,2.66332,2.6661,82
1,2004-02-29 23:35:54.315582,2.66332,2.666,82
1,2004-02-29 23:37:02.541242,2.66332,2.6658,81
1,2004-02-29 23:37:21.600565,2.66332,2.6658,82
1,2004-02-29 23:37:50.428619,2.65143,2.6656,83
1,2004-02-29 23:38:51.455059,2.66332,2.6656,83
1,2004-02-29 23:39:56.513763,2.66332,2.6656,81
1,2004-02-29 23:40:28.256876,2.66332,2.6655,82
1,2004-02-29 23:41:27.571160,2.66332,2.6653,81
1,2004-02-29 23:41:55.427874,2.67532,2.6656,81
1,2004-02-29 23:42:29.593427,2.66332,2.6654,81
1,2004-02-29 23:43:00.482843,2.66332,2.6653,81
1,2004-02-29 23:44:51.258684,2.66332,2.6651,80
1,2004-02-29 23:45:50.275938,2.65143,2.6649,79
1,2004-02-29 23:46:20.469341,2.66332,2.6649,79
1,2004-02-29 23:46:50.298403,2.66332,2.6649,79
1,2004-02-29 23:47:25.673607,2.65143,2.6645,79
1,2004-02-29 23:48:57.574285,2.65143,2.6643,77
1,2004-02-29 23:49:33.801527,2.66332,2.6643,78
1,2004-02-29 23:49:55.827872,2.66332,2.6641,78
1,2004-02-29 23:50:24.295266,2.66332,2.6641,79
1,2004-02-29 23:50:52.300668,2.66332,2.6641,79
1,2004-02-29 23:51:58.001868,2.65143,2.6638,79
1,2004-02-29 23:52:22.819403,2.66332,2.6638,79
1,2004-02-29 23:53:01.220366,2.65143,2.6636,78
1,2004-02-29 23:53:27.344115,2.66332,2.6636,79
1,2004-02-29 23:53:51.287776,2.66332,2.6636,79
1,2004-02-29 23:55:33.739177,2.66332,2.6635,79
1,2004-02-29 23:55:52.432270,2.66332,2.6635,80
1,2004-02-29 23:57:02.284924,2.66332,2.6636,79
1,2004-02-29 23:58:00.144273,2.66332,2.6633,78
1,2004-02-29 23:58:51.207505,2.66332,2.6632,78
1,2004-03-01 00:01:57.130850,2.67532,2.6632,74
1,2004-03-01 00:02:50.458234,2.66332,2.663,74
1,2004-03-01 00:04:26.606602,2.65143,2.6628,71
1,2004-03-01 00:05:28.379208,2.65143,2.6628,71
1,2004-03-01 00:05:50.456126,2.66332,2.6628,72
1,2004-03-01 00:09:26.667260,2.66332,2.6626,66
1,2004-03-01 00:09:50.555614,2.65143,2.6624,67
1,2004-03-01 00:10:21.292328,2.65143,2.6623,67
1,2004-03-01 00:13:51.235241,2.67532,2.6622,63
1,2004-03-01 00:18:26.373102,2.66332,2.6617,60
1,2004-03-01 00:18:50.532116,2.65143,2.6616,61
1,2004-03-01 00:19:55.653270,2.65143,2.6614,61
1,2004-03-01 00:20:51.038547,2.65143,2.6612,62
1,2004-03-01 00:22:21.258777,2.66332,2.6615,60
1,2004-03-01 00:22:50.505144,2.66332,2.6616,61
1,2004-03-01 00:24:20.373476,2.65143,2.6612,61
1,2004-03-01 00:24:59.345520,2.66332,2.6611,60
1,2004-03-01 00:25:53.612508,2.66332,2.6612,61
1,2004-03-01 00:26:22.379146,2.66332,2.6612,61
1,2004-03-01 00:26:54.475448,2.65143,2.661,61
1,2004-03-01 00:27:25.385599,2.66332,2.661,62
1,2004-03-01 00:27:56.607463,2.66332,2.6611,63
1,2004-03-01 00:28:28.723342,2.65143,2.6609,64
1,2004-03-01 00:28:50.659051,2.66332,2.661,65
1,2004-03-01 00:29:29.717052,2.66332,2.6609,64
1,2004-03-01 00:29:52.452494,2.65143,2.6608,65
1,2004-03-01 00:30:27.691654,2.66332,2.6608,65
1,2004-03-01 00:30:50.560960,2.66332,2.6608,66
1,2004-03-01 00:31:22.291125,2.66332,2.6606,66
1,2004-03-01 00:31:50.390141,2.65143,2.6604,66
1,2004-03-01 00:32:21.608717,2.65143,2.6604,66
1,2004-03-01 00:32:51.288540,2.66332,2.6603,66
1,2004-03-01 00:33:56.256770,2.65143,2.6603,66
1,2004-03-01 00:34:30.598466,2.67532,2.6605,67
1,2004-03-01 00:34:51.419280,2.65143,2.6604,68
1,2004-03-01 00:35:31.752010,2.65143,2.6601,67
1,2004-03-01 00:35:58.578715,2.65143,2.66,67
1,2004-03-01 00:36:31.281825,2.66332,2.66,68
1,2004-03-01 00:37:08.141076,2.65143,2.6598,68
1,2004-03-01 00:38:03.422989,2.65143,2.6598,67
1,2004-03-01 00:38:28.605784,2.65143,2.6597,68
1,2004-03-01 00:39:31.886032,2.66332,2.6597,68
1,2004-03-01 00:39:50.472166,2.65143,2.6595,69
1,2004-03-01 00:40:23.432347,2.66332,2.6595,69
1,2004-03-01 00:41:23.411551,2.65143,2.6594,69
1,2004-03-01 00:42:20.427501,2.65143,2.659,68
1,2004-03-01 00:42:58.454996,2.65143,2.6588,68
1,2004-03-01 00:44:32.336318,2.65143,2.6586,68
1,2004-03-01 00:45:29.540544,2.65143,2.6584,68
1,2004-03-01 00:45:56.979171,2.65143,2.6584,68
1,2004-03-01 00:46:26.667725,2.66332,2.6584,68
1,2004-03-01 00:46:58.605870,2.65143,2.6583,68
1,2004-03-01 00:48:29.604387,2.65143,2.6583,68
1,2004-03-01 00:48:57.365329,2.65143,2.6582,69
1,2004-03-01 00:49:23.432098,2.65143,2.6582,69
1,2004-03-01 00:49:50.485519,2.65143,2.658,69
1,2004-03-01 00:50:55.351346,2.65143,2.6576,67
1,2004-03-01 00:53:20.484134,2.65143,2.6577,65
1,2004-03-01 00:53:51.562461,2.67532,2.6578,64
1,2004-03-01 00:54:23.546481,2.66332,2.6578,65
1,2004-03-01 00:56:50.474554,2.66332,2.6578,64
1,2004-03-01 00:57:20.662896,2.65143,2.6576,64
1,2004-03-01 00:57:50.636308,2.65143,2.6575,65
1,2004-03-01 00:59:25.381969,2.65143,2.6572,64
1,2004-03-01 01:00:25.668858,2.66332,2.6573,65
1,2004-03-01 01:00:51.609845,2.66332,2.6574,66
1,2004-03-01 01:01:27.453217,2.66332,2.6575,67
1,2004-03-01 01:01:53.553882,2.65143,2.6574,68
1,2004-03-01 01:02:20.503141,2.65143,2.657,68
1,2004-03-01 01:02:54.533948,2.65143,2.6569,68
1,2004-03-01 01:03:23.394992,2.67532,2.6571,69
1,2004-03-01 01:04:20.499279,2.66332,2.6572,70
1,2004-03-01 01:04:51.646628,2.66332,2.6574,70
1,2004-03-01 01:05:25.581098,2.66332,2.6575,71
1,2004-03-01 01:08:51.003019,2.65143,2.6574,70
1,2004-03-01 01:09:21.005482,2.65143,2.6573,71
1,2004-03-01 01:09:57.831328,2.65143,2.6572,70
1,2004-03-01 01:10:22.535263,2.65143,2.6572,70
1,2004-03-01 01:11:24.691400,2.66332,2.6573,71
1,2004-03-01 01:11:51.617713,2.65143,2.6572,72
1,2004-03-01 01:14:21.150495,2.65143,2.6569,72
1,2004-03-01 01:15:51.654802,2.66332,2.657,73
1,2004-03-01 01:16:58.581948,2.65143,2.6569,74
1,2004-03-01 01:17:22.376234,2.65143,2.6568,75
1,2004-03-01 01:18:53.731116,2.65143,2.6567,74
1,2004-03-01 01:20:51.510756,2.65143,2.6568,73
1,2004-03-01 01:21:51.672839,2.65143,2.6567,74
1,2004-03-01 01:23:55.987054,2.65143,2.6565,73
1,2004-03-01 01:24:51.421004,2.66332,2.6566,73
1,2004-03-01 01:25:28.008764,2.66332,2.6566,73
1,2004-03-01 01:28:51.571475,2.65143,2.6562,67
1,2004-03-01 01:29:24.630236,2.65143,2.6562,68
1,2004-03-01 01:29:50.562906,2.65143,2.656,68
1,2004-03-01 01:30:24.894751,2.65143,2.656,68
1,2004-03-01 01:31:28.755157,2.65143,2.6556,66
1,2004-03-01 01:31:50.641483,2.65143,2.6556,66
1,2004-03-01 01:32:26.974514,2.65143,2.6556,66
1,2004-03-01 01:33:25.916536,2.66332,2.6556,66
1,2004-03-01 01:33:59.763017,2.65143,2.6556,66
1,2004-03-01 01:34:58.569687,2.66332,2.6555,65
1,2004-03-01 01:36:31.282875,2.65143,2.6554,63
1,2004-03-01 01:37:06.845992,2.65143,2.6553,64
1,2004-03-01 01:37:25.963184,2.65143,2.6553,64
1,2004-03-01 01:38:31.591736,2.65143,2.6554,63
1,2004-03-01 01:38:59.602320,2.65143,2.6553,64
1,2004-03-01 01:39:20.671411,2.65143,2.6553,65
1,2004-03-01 01:42:26.985072,2.65143,2.6551,61
1,2004-03-01 01:42:51.457998,2.65143,2.6551,62
1,2004-03-01 01:43:26.989019,2.65143,2.6551,62
1,2004-03-01 01:43:53.740614,2.65143,2.655,63
1,2004-03-01 01:44:55.630109,2.65143,2.655,63
1,2004-03-01 01:45:20.589929,2.65143,2.655,64
1,2004-03-01 01:46:50.639666,2.65143,2.6549,62
1,2004-03-01 01:47:27.859743,2.66332,2.6551,62
1,2004-03-01 01:48:34.052166,2.65143,2.6551,62
1,2004-03-01 01:48:58.898418,2.65143,2.6551,62
1,2004-03-01 01:50:50.712241,2.65143,2.6551,61
1,2004-03-01 01:51:27.757927,2.65143,2.6551,61
1,2004-03-01 01:51:53.069254,2.65143,2.6551,62
1,2004-03-01 01:52:25.755541,2.65143,2.655,63
1,2004-03-01 01:52:50.646343,2.65143,2.655,64
1,2004-03-01 01:53:23.917478,2.65143,2.655,64
1,2004-03-01 01:56:24.583655,2.65143,2.6545,63
1,2004-03-01 01:58:32.848031,2.65143,2.6544,61
1,2004-03-01 01:59:23.696198,2.65143,2.6543,62
1,2004-03-01 01:59:52.734952,2.65143,2.6543,62
1,2004-03-01 02:01:23.795736,2.65143,2.654,61
1,2004-03-01 02:01:55.907774,2.65143,2.6538,60
1,2004-03-01 02:02:25.701063,2.65143,2.6538,60
1,2004-03-01 02:02:57.899989,2.66332,2.654,60
1,2004-03-01 02:03:51.214267,2.65143,2.6536,60
1,2004-03-01 02:04:50.919204,2.65143,2.6534,60
1,2004-03-01 02:06:20.744047,2.65143,2.653,59
1,2004-03-01 02:06:53.159462,2.65143,2.653,60
1,2004-03-01 02:08:27.062518,2.65143,2.653,61
1,2004-03-01 02:09:50.944103,2.65143,2.653,60
1,2004-03-01 02:10:58.893527,2.65143,2.653,59
1,2004-03-01 02:12:20.546359,2.65143,2.6529,58
1,2004-03-01 02:12:51.727643,2.65143,2.6528,59
1,2004-03-01 02:14:24.663338,2.65143,2.6528,59
1,2004-03-01 02:15:51.803973,2.65143,2.6526,59
1,2004-03-01 02:16:20.546364,2.65143,2.6526,60
1,2004-03-01 02:17:25.931404,2.65143,2.6526,59
1,2004-03-01 02:18:00.260953,2.65143,2.6526,60
1,2004-03-01 02:18:21.535044,2.65143,2.6526,61
1,2004-03-01 02:18:53.641844,2.65143,2.6526,62
1,2004-03-01 02:19:50.730539,2.65143,2.6526,62
1,2004-03-01 02:20:21.731141,2.65143,2.6526,63
1,2004-03-01 02:20:57.320251,2.65143,2.6526,63
1,2004-03-01 02:21:23.739311,2.65143,2.6525,64
1,2004-03-01 02:22:32.267223,2.66332,2.6527,64
1,2004-03-01 02:23:24.863034,2.65143,2.6527,65
1,2004-03-01 02:24:26.967075,2.65143,2.6527,65
1,2004-03-01 02:25:56.970165,2.65143,2.6524,64
1,2004-03-01 02:27:24.991538,2.65143,2.6523,65
1,2004-03-01 02:27:58.191177,2.65143,2.6523,66
1,2004-03-01 02:28:24.658890,2.65143,2.6523,67
1,2004-03-01 02:28:54.613190,2.66332,2.6525,67
1,2004-03-01 02:29:53.738746,2.65143,2.6525,66
1,2004-03-01 02:30:21.773331,2.65143,2.6525,67
1,2004-03-01 02:30:54.740368,2.65143,2.6525,67
1,2004-03-01 02:31:23.901102,2.65143,2.6525,68
1,2004-03-01 02:31:53.845005,2.65143,2.6525,67
1,2004-03-01 02:32:22.684077,2.65143,2.6525,68
1,2004-03-01 02:32:51.618509,2.65143,2.6525,68
1,2004-03-01 02:34:29.096149,2.65143,2.6523,67
1,2004-03-01 02:34:56.804621,2.65143,2.6523,68
1,2004-03-01 02:35:23.856484,2.65143,2.6521,68
1,2004-03-01 02:36:50.638368,2.65143,2.6521,68
1,2004-03-01 02:39:51.034904,2.65143,2.6522,64
1,2004-03-01 02:40:26.888140,2.65143,2.6522,65
1,2004-03-01 02:41:21.532824,2.65143,2.6522,66
1,2004-03-01 02:41:53.759617,2.65143,2.6521,67
1,2004-03-01 02:42:25.202460,2.65143,2.6521,68
1,2004-03-01 02:44:50.620481,2.65143,2.6522,65
1,2004-03-01 02:45:22.168308,2.65143,2.6522,64
1,2004-03-01 02:45:53.652340,2.65143,2.6522,65
1,2004-03-01 02:46:56.169335,2.65143,2.6522,65
1,2004-03-01 02:48:22.700215,2.65143,2.652,65
1,2004-03-01 02:48:50.636492,2.65143,2.652,65
1,2004-03-01 02:49:25.960680,2.65143,2.652,65
1,2004-03-01 02:50:28.140622,2.65143,2.652,66
1,2004-03-01 02:50:50.675285,2.65143,2.652,67
1,2004-03-01 02:52:24.592755,2.65143,2.652,65
1,2004-03-01 02:53:52.784816,2.65143,2.652,63
1,2004-03-01 02:55:22.764591,2.65143,2.652,64
1,2004-03-01 02:55:59.249359,2.65143,2.652,65
1,2004-03-01 02:56:28.626824,2.65143,2.652,65
1,2004-03-01 02:56:56.920403,2.65143,2.652,66
1,2004-03-01 02:57:23.810742,2.65143,2.652,67
1,2004-03-01 02:57:53.909761,2.65143,2.652,68
1,2004-03-01 02:58:20.674170,2.65143,2.6519,69
1,2004-03-01 02:59:29.503003,2.65143,2.652,68
1,2004-03-01 03:02:21.558893,2.65143,2.652,66
1,2004-03-01 03:03:23.925842,2.65143,2.6518,65
1,2004-03-01 03:04:21.878749,2.65143,2.6518,65
1,2004-03-01 03:05:24.785143,2.66332,2.652,65
1,2004-03-01 03:06:22.647121,2.65143,2.652,65
1,2004-03-01 03:06:54.712512,2.65143,2.652,65
1,2004-03-01 03:07:51.913722,2.65143,2.652,66
1,2004-03-01 03:08:53.946724,2.65143,2.652,66
1,2004-03-01 03:09:25.916826,2.65143,2.652,67
1,2004-03-01 03:10:52.736367,2.66332,2.6521,67
1,2004-03-01 03:11:27.197534,2.65143,2.6521,67
1,2004-03-01 03:11:53.864814,2.65143,2.6521,68
1,2004-03-01 03:12:24.192928,2.65143,2.6521,68
1,2004-03-01 03:12:54.012918,2.65143,2.6521,68
1,2004-03-01 03:13:23.817685,2.65143,2.6521,69
1,2004-03-01 03:14:22.706301,2.65143,2.6521,70
1,2004-03-01 03:14:58.168997,2.65143,2.6521,70
1,2004-03-01 03:15:26.195698,2.65143,2.6521,71
1,2004-03-01 03:16:20.705763,2.65143,2.6521,70
1,2004-03-01 03:16:59.233408,2.65143,2.6521,71
1,2004-03-01 03:17:28.329890,2.65143,2.6521,71
1,2004-03-01 03:18:52.776406,2.65143,2.6521,70
1,2004-03-01 03:19:27.218077,2.65143,2.6521,70
1,2004-03-01 03:20:52.813570,2.65143,2.6521,69
1,2004-03-01 03:22:30.550198,2.65143,2.6521,68
1,2004-03-01 03:22:58.701166,2.65143,2.652,68
1,2004-03-01 03:24:02.248812,2.65143,2.652,68
1,2004-03-01 03:24:22.834176,2.65143,2.6519,69
1,2004-03-01 03:24:52.802476,2.65143,2.6519,69
1,2004-03-01 03:25:29.196305,2.65143,2.6519,70
1,2004-03-01 03:26:01.137428,2.65143,2.6519,70
1,2004-03-01 03:26:32.372826,2.65143,2.6519,71
1,2004-03-01 03:26:56.961389,2.65143,2.6519,72
1,2004-03-01 03:27:32.706326,2.65143,2.6519,72
1,2004-03-01 03:28:01.595808,2.65143,2.6519,72
1,2004-03-01 03:28:23.975249,2.65143,2.6519,73
1,2004-03-01 03:28:50.857803,2.65143,2.6519,73
1,2004-03-01 03:29:21.713481,2.65143,2.6518,73
1,2004-03-01 03:29:55.952471,2.65143,2.6518,73
1,2004-03-01 03:30:58.246119,2.65143,2.6518,72
1,2004-03-01 03:31:59.439648,2.65143,2.6518,71
1,2004-03-01 03:32:21.752303,2.65143,2.6518,72
1,2004-03-01 03:33:03.665445,2.65143,2.6518,71
1,2004-03-01 03:34:01.963833,2.65143,2.6518,72
1,2004-03-01 03:34:24.046541,2.65143,2.6518,73
1,2004-03-01 03:34:53.850020,2.65143,2.6518,73
1,2004-03-01 03:35:50.759771,2.65143,2.6518,72
1,2004-03-01 03:37:52.001697,2.65143,2.6518,72
1,2004-03-01 03:38:51.533675,2.65143,2.6518,73
1,2004-03-01 03:39:29.408678,2.65143,2.6518,74
1,2004-03-01 03:39:57.255985,2.65143,2.6518,74
1,2004-03-01 03:40:50.648868,2.65143,2.6518,74
1,2004-03-01 03:41:30.923559,2.65143,2.6518,74
1,2004-03-01 03:41:53.949983,2.65143,2.6518,74
1,2004-03-01 03:42:29.603933,2.65143,2.6518,74
1,2004-03-01 03:42:51.864766,2.65143,2.6517,75
